@relation TravelDestinations

@attribute price numeric
@attribute temperature numeric
@attribute popularity numeric
@attribute beach {0, 1}
@attribute mountain {0, 1}
@attribute jungle {0, 1}
@attribute desert {0, 1}
@attribute historic {0, 1}
@attribute cultural {0, 1}
@attribute gastronomic {0, 1}
@attribute night_life {0, 1}
@attribute eco_turism {0, 1}
@attribute adventure {0, 1}
@attribute clase {'Bogota', 'Medellin', 'Monteria', 'Pereira', 'Cali', 'Barranquilla', 'Narino', 'Bucaramanga', 'Armenia', 'Nueva York', 'Chicago', 'Miami', 'Los Angeles', 'Londres', 'Manchester', 'Edinburgo', 'Cancun', 'Ottawa', 'Paris', 'Roma', 'Sidney'}

@data
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,1,1,0,1,0,0,'Paris'
700,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,0,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,1,1,0,0,'Paris'
697,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
652,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
701,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,0,1,0,0,'Paris'
691,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Paris'
709,10,8,0,0,0,0,0,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
696,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
655,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,0,1,1,0,0,0,'Paris'
707,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
752,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
693,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
651,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,0,0,0,'Paris'
756,8,7,0,0,0,0,1,1,1,0,0,0,'Paris'
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,1,1,0,1,0,0,'Paris'
700,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,0,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,1,1,0,0,'Paris'
697,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
652,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
701,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,0,1,0,0,'Paris'
691,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Paris'
709,10,8,0,0,0,0,0,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
696,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
655,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,0,1,1,0,0,0,'Paris'
707,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
752,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
693,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
651,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,0,0,0,'Paris'
756,8,7,0,0,0,0,1,1,1,0,0,0,'Paris'
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,1,1,0,1,0,0,'Paris'
700,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,0,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,1,1,0,0,'Paris'
697,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
652,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
701,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,1,0,1,0,0,'Paris'
691,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Paris'
709,10,8,0,0,0,0,0,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
696,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
655,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,1,0,0,'Paris'
750,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
690,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
650,12,9,0,0,0,0,0,1,1,0,0,0,'Paris'
707,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,1,1,0,0,0,'Paris'
752,8,7,0,0,0,0,1,0,1,1,0,0,'Paris'
693,16,8,0,0,0,0,0,1,0,1,0,0,'Paris'
622,18,8,0,0,0,0,1,1,1,1,0,0,'Roma'
678,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
581,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,0,1,1,0,0,0,'Roma'
632,17,8,0,0,0,0,1,1,0,1,0,0,'Roma'
624,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
675,16,9,0,0,0,0,1,1,0,1,0,0,'Roma'
585,20,8,0,0,0,0,1,1,1,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,0,0,1,1,0,0,'Roma'
623,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
584,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,1,0,1,0,0,0,'Roma'
638,17,8,0,0,0,0,1,0,1,0,0,0,'Roma'
620,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
674,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
587,20,8,0,0,0,0,1,1,0,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,1,0,1,1,0,0,'Roma'
628,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
677,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
582,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
726,14,7,0,0,0,0,1,0,0,1,0,0,'Roma'
632,17,8,0,0,0,0,0,1,1,0,0,0,'Roma'
628,18,8,0,0,0,0,0,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,1,1,1,1,0,0,'Roma'
584,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
723,14,7,0,0,0,0,0,0,1,1,0,0,'Roma'
632,17,8,0,0,0,0,1,0,0,1,0,0,'Roma'
622,18,8,0,0,0,0,1,1,1,1,0,0,'Roma'
678,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
581,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,0,1,1,0,0,0,'Roma'
632,17,8,0,0,0,0,1,1,0,1,0,0,'Roma'
624,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
675,16,9,0,0,0,0,1,1,0,1,0,0,'Roma'
585,20,8,0,0,0,0,1,1,1,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,0,0,1,1,0,0,'Roma'
623,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
584,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,1,0,1,0,0,0,'Roma'
638,17,8,0,0,0,0,1,0,1,0,0,0,'Roma'
620,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
674,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
587,20,8,0,0,0,0,1,1,0,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,1,0,1,1,0,0,'Roma'
628,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
677,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
582,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
726,14,7,0,0,0,0,1,0,0,1,0,0,'Roma'
632,17,8,0,0,0,0,0,1,1,0,0,0,'Roma'
628,18,8,0,0,0,0,0,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,1,1,1,1,0,0,'Roma'
584,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
723,14,7,0,0,0,0,0,0,1,1,0,0,'Roma'
632,17,8,0,0,0,0,1,0,0,1,0,0,'Roma'
622,18,8,0,0,0,0,1,1,1,1,0,0,'Roma'
678,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
581,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,0,1,1,0,0,0,'Roma'
632,17,8,0,0,0,0,1,1,0,1,0,0,'Roma'
624,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
675,16,9,0,0,0,0,1,1,0,1,0,0,'Roma'
585,20,8,0,0,0,0,1,1,1,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,0,0,1,1,0,0,'Roma'
623,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
584,20,8,0,0,0,0,1,1,1,1,0,0,'Roma'
720,14,7,0,0,0,0,1,0,1,0,0,0,'Roma'
638,17,8,0,0,0,0,1,0,1,0,0,0,'Roma'
620,18,8,0,0,0,0,1,0,1,1,0,0,'Roma'
674,16,9,0,0,0,0,0,1,0,1,0,0,'Roma'
587,20,8,0,0,0,0,1,1,0,0,0,0,'Roma'
722,14,7,0,0,0,0,1,0,1,1,0,0,'Roma'
630,17,8,0,0,0,0,1,0,1,1,0,0,'Roma'
628,18,8,0,0,0,0,1,1,0,1,0,0,'Roma'
677,16,9,0,0,0,0,1,0,1,1,0,0,'Roma'
582,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
726,14,7,0,0,0,0,1,0,0,1,0,0,'Roma'
632,17,8,0,0,0,0,0,1,1,0,0,0,'Roma'
628,18,8,0,0,0,0,0,1,0,1,0,0,'Roma'
670,16,9,0,0,0,0,1,1,1,1,0,0,'Roma'
584,20,8,0,0,0,0,1,0,1,0,0,0,'Roma'
723,14,7,0,0,0,0,0,0,1,1,0,0,'Roma'
632,17,8,0,0,0,0,1,0,0,1,0,0,'Roma'
1214,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1251,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1152,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1209,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1253,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1154,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1188,19,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1208,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1257,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1150,22,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1202,20,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,0,1,1,0,0,'Sidney'
1155,22,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1307,16,7,1,0,0,0,0,1,0,1,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1205,20,8,1,0,0,0,0,1,0,0,0,0,'Sidney'
1252,18,9,1,0,0,0,0,1,1,1,0,0,'Sidney'
1158,22,8,1,0,0,0,0,0,0,1,0,0,'Sidney'
1309,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1182,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1204,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1155,22,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1300,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1214,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1251,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1152,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1209,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1253,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1154,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1188,19,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1208,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1257,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1150,22,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1202,20,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,0,1,1,0,0,'Sidney'
1155,22,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1307,16,7,1,0,0,0,0,1,0,1,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1205,20,8,1,0,0,0,0,1,0,0,0,0,'Sidney'
1252,18,9,1,0,0,0,0,1,1,1,0,0,'Sidney'
1158,22,8,1,0,0,0,0,0,0,1,0,0,'Sidney'
1309,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1182,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1204,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1155,22,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1300,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1214,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1251,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1152,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1209,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1253,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1154,22,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1305,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1188,19,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1208,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1257,18,9,1,0,0,0,0,0,1,0,0,0,'Sidney'
1150,22,8,1,0,0,0,0,1,1,0,0,0,'Sidney'
1305,16,7,1,0,0,0,0,1,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1202,20,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,0,1,1,0,0,'Sidney'
1155,22,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1307,16,7,1,0,0,0,0,1,0,1,0,0,'Sidney'
1183,19,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1205,20,8,1,0,0,0,0,1,0,0,0,0,'Sidney'
1252,18,9,1,0,0,0,0,1,1,1,0,0,'Sidney'
1158,22,8,1,0,0,0,0,0,0,1,0,0,'Sidney'
1309,16,7,1,0,0,0,0,1,1,0,0,0,'Sidney'
1182,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
1204,20,8,1,0,0,0,0,1,1,1,0,0,'Sidney'
1250,18,9,1,0,0,0,0,1,1,0,0,0,'Sidney'
1155,22,8,1,0,0,0,0,0,1,1,0,0,'Sidney'
1300,16,7,1,0,0,0,0,0,1,1,0,0,'Sidney'
1181,19,8,1,0,0,0,0,1,0,1,0,0,'Sidney'
